BGT_ANNEE,BGT_CONTNAT,BGT_CONTNAT_LABEL,BGT_NATURE,BGT_NATURE_LABEL,BGT_FONCTION,BGT_FONCTION_LABEL,BGT_SECTION,BGT_OPBUDG,BGT_CODRD,BGT_MTREAL,BGT_MTPROPNOUV,BGT_MTPREV,BGT_CREDOUV,BGT_ARTSPE
2020,932,Enseignement,60632,Fournitures de petit équipement,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,97200,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",60632,Fournitures de petit équipement,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,3000,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",60632,Fournitures de petit équipement,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,1836,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",60632,Fournitures de petit équipement,9332,Sports,fonctionnement,réel,dépense,411,0.0,0,0,non spécialisé
2020,937,Environnement,60632,Fournitures de petit équipement,9374,Politique de l'eau,fonctionnement,réel,dépense,7363,0.0,0,0,non spécialisé
2020,939,Action économique,60632,Fournitures de petit équipement,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,28909,0.0,0,0,non spécialisé
2020,930,Services généraux,60636,Habillement et vêtements de travail,930201,Personnel non ventilé,fonctionnement,réel,dépense,1310,0.0,0,0,non spécialisé
2020,930,Services généraux,60636,Habillement et vêtements de travail,930202,Autres moyens généraux,fonctionnement,réel,dépense,52413,0.0,0,0,non spécialisé
2020,932,Enseignement,60636,Habillement et vêtements de travail,93222,Lycées publics,fonctionnement,réel,dépense,360034,0.0,0,0,non spécialisé
2020,932,Enseignement,60636,Habillement et vêtements de travail,93222,Lycées publics,fonctionnement,réel,dépense,3348,0.0,0,0,non spécialisé
2020,932,Enseignement,60636,Habillement et vêtements de travail,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,2943,0.0,0,0,non spécialisé
2020,937,Environnement,60636,Habillement et vêtements de travail,9374,Politique de l'eau,fonctionnement,réel,dépense,1019,0.0,0,0,non spécialisé
2020,930,Services généraux,6064,Fournitures administratives,930202,Autres moyens généraux,fonctionnement,réel,dépense,820,0.0,0,0,non spécialisé
2020,930,Services généraux,6064,Fournitures administratives,930202,Autres moyens généraux,fonctionnement,réel,dépense,88592,0.0,0,0,non spécialisé
2020,930,Services généraux,6064,Fournitures administratives,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,729,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6064,Fournitures administratives,9332,Sports,fonctionnement,réel,dépense,96,0.0,0,0,non spécialisé
2020,930,Services généraux,6068,Autres matières et fournitures,930201,Personnel non ventilé,fonctionnement,réel,dépense,175121,0.0,0,0,non spécialisé
2020,930,Services généraux,6068,Autres matières et fournitures,930202,Autres moyens généraux,fonctionnement,réel,dépense,83377,0.0,0,0,non spécialisé
2020,932,Enseignement,6068,Autres matières et fournitures,93222,Lycées publics,fonctionnement,réel,dépense,503599,0.0,0,0,non spécialisé
2020,932,Enseignement,6068,Autres matières et fournitures,93222,Lycées publics,fonctionnement,réel,dépense,2402082,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6068,Autres matières et fournitures,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6068,Autres matières et fournitures,9332,Sports,fonctionnement,réel,dépense,2812,0.0,0,0,non spécialisé
2020,934,Santé et action sociale,6068,Autres matières et fournitures,9341,Santé,fonctionnement,réel,dépense,5965942,0.0,0,0,non spécialisé
2020,938,Transports,6068,Autres matières et fournitures,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,192010,0.0,0,0,non spécialisé
2020,938,Transports,6068,Autres matières et fournitures,93813,Transports scolaires,fonctionnement,réel,dépense,15289,0.0,0,0,non spécialisé
2020,938,Transports,6068,Autres matières et fournitures,93815,Transports mixtes,fonctionnement,réel,dépense,15602,0.0,0,0,non spécialisé
2020,930,Services généraux,6091,de matières premières (et fournitures),930202,Autres moyens généraux,fonctionnement,réel,recette,3813,0.0,0,0,non spécialisé
2020,930,Services généraux,6096,d'approvisionnements non stockés,930202,Autres moyens généraux,fonctionnement,réel,recette,23328,0.0,0,0,non spécialisé
2020,932,Enseignement,6096,d'approvisionnements non stockés,93222,Lycées publics,fonctionnement,réel,recette,326403,0.0,0,0,non spécialisé
2020,939,Action économique,6096,d'approvisionnements non stockés,9395,Tourisme et thermalisme,fonctionnement,réel,recette,3076,0.0,0,0,non spécialisé
2020,930,Services généraux,611,Contrats de prestations de services,930201,Personnel non ventilé,fonctionnement,réel,dépense,11276,0.0,0,0,non spécialisé
2020,930,Services généraux,611,Contrats de prestations de services,930202,Autres moyens généraux,fonctionnement,réel,dépense,801735,0.0,0,0,non spécialisé
2020,930,Services généraux,611,Contrats de prestations de services,930202,Autres moyens généraux,fonctionnement,réel,dépense,179859,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93111,Insertion sociale et professionnelle des personnes en recherche d'emploi,fonctionnement,réel,dépense,11111340,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93112,Formation professionnalisante des personnes en recherche d'emploi,fonctionnement,réel,dépense,7336082,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93113,Formation certifiante des personnes en recherche d'emploi,fonctionnement,réel,dépense,52902180,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93113,Formation certifiante des personnes en recherche d'emploi,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93114,Formation des actifs occupés,fonctionnement,réel,dépense,2052728,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93115,Rémunération des stagiaires,fonctionnement,réel,dépense,1073714,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,93116,Autres,fonctionnement,réel,dépense,1568205,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,611,Contrats de prestations de services,9312,Apprentissage,fonctionnement,réel,dépense,64382,0.0,0,0,non spécialisé
2020,932,Enseignement,611,Contrats de prestations de services,93222,Lycées publics,fonctionnement,réel,dépense,7617336,0.0,0,0,non spécialisé
2020,932,Enseignement,611,Contrats de prestations de services,93222,Lycées publics,fonctionnement,réel,dépense,13584,0.0,0,0,non spécialisé
2020,932,Enseignement,611,Contrats de prestations de services,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,47280,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",611,Contrats de prestations de services,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,235101,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,611,Contrats de prestations de services,9356,Technologies de l'information et de la communication,fonctionnement,réel,dépense,598342,0.0,0,0,non spécialisé
2020,937,Environnement,611,Contrats de prestations de services,9374,Politique de l'eau,fonctionnement,réel,dépense,1356,0.0,0,0,non spécialisé
2020,937,Environnement,611,Contrats de prestations de services,9375,Politique de l'énergie,fonctionnement,réel,dépense,103485,0.0,0,0,non spécialisé
2020,938,Transports,611,Contrats de prestations de services,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,611,Contrats de prestations de services,9390,Services communs,fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,611,Contrats de prestations de services,9392,Recherche et innovation,fonctionnement,réel,dépense,263839,0.0,0,0,non spécialisé
2020,939,Action économique,611,Contrats de prestations de services,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,860307,0.0,0,0,non spécialisé
2020,939,Action économique,611,Contrats de prestations de services,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,0,0.0,0,0,non spécialisé
2020,939,Action économique,611,Contrats de prestations de services,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,3564,0.0,0,0,non spécialisé
2020,930,Services généraux,614,Charges locatives et de copropriété,930202,Autres moyens généraux,fonctionnement,réel,dépense,583876,0.0,0,0,non spécialisé
2020,932,Enseignement,614,Charges locatives et de copropriété,93222,Lycées publics,fonctionnement,réel,dépense,30636,0.0,0,0,non spécialisé
2020,938,Transports,614,Charges locatives et de copropriété,93814,Transports interurbains,fonctionnement,réel,dépense,15717,0.0,0,0,non spécialisé
2020,930,Services généraux,61521,Terrains,930202,Autres moyens généraux,fonctionnement,réel,dépense,60375,0.0,0,0,non spécialisé
2020,932,Enseignement,61521,Terrains,93222,Lycées publics,fonctionnement,réel,dépense,102160,0.0,0,0,non spécialisé
2020,937,Environnement,61521,Terrains,9374,Politique de l'eau,fonctionnement,réel,dépense,14632,0.0,0,0,non spécialisé
2020,939,Action économique,61521,Terrains,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,44110,0.0,0,0,non spécialisé
2020,937,Environnement,61524,Bois et forêts,9374,Politique de l'eau,fonctionnement,réel,dépense,3449,0.0,0,0,non spécialisé
2020,939,Action économique,61524,Bois et forêts,9393,"Agriculture, pêche, agro-industrie",fonctionnement,réel,dépense,34792,0.0,0,0,non spécialisé
2020,930,Services généraux,61551,Matériel roulant,930202,Autres moyens généraux,fonctionnement,réel,dépense,207511,0.0,0,0,non spécialisé
2020,932,Enseignement,61551,Matériel roulant,93222,Lycées publics,fonctionnement,réel,dépense,2978,0.0,0,0,non spécialisé
2020,937,Environnement,61551,Matériel roulant,9374,Politique de l'eau,fonctionnement,réel,dépense,52702,0.0,0,0,non spécialisé
2020,938,Transports,61551,Matériel roulant,93815,Transports mixtes,fonctionnement,réel,dépense,4380,0.0,0,0,non spécialisé
2020,930,Services généraux,61558,Autres biens mobiliers,930202,Autres moyens généraux,fonctionnement,réel,dépense,1740,0.0,0,0,non spécialisé
2020,930,Services généraux,61558,Autres biens mobiliers,930202,Autres moyens généraux,fonctionnement,réel,dépense,17194,0.0,0,0,non spécialisé
2020,932,Enseignement,61558,Autres biens mobiliers,93222,Lycées publics,fonctionnement,réel,dépense,4299,0.0,0,0,non spécialisé
2020,932,Enseignement,61558,Autres biens mobiliers,9328,Autres services périscolaires et annexes,fonctionnement,réel,dépense,1260,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",61558,Autres biens mobiliers,93312,Activités culturelles et artistiques,fonctionnement,réel,dépense,7143,0.0,0,0,non spécialisé
2020,937,Environnement,61558,Autres biens mobiliers,9374,Politique de l'eau,fonctionnement,réel,dépense,886,0.0,0,0,non spécialisé
2020,938,Transports,61558,Autres biens mobiliers,93811,Transport ferroviaire régional de voyageurs,fonctionnement,réel,dépense,915,0.0,0,0,non spécialisé
2020,938,Transports,61558,Autres biens mobiliers,93815,Transports mixtes,fonctionnement,réel,dépense,51657,0.0,0,0,non spécialisé
2020,939,Action économique,61558,Autres biens mobiliers,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,88002,0.0,0,0,non spécialisé
2020,930,Services généraux,6156,Maintenance,930202,Autres moyens généraux,fonctionnement,réel,dépense,1219015,0.0,0,0,non spécialisé
2020,930,Services généraux,6156,Maintenance,930202,Autres moyens généraux,fonctionnement,réel,dépense,932381,0.0,0,0,non spécialisé
2020,931,Formation professionnelle et apprentissage,6156,Maintenance,93116,Autres,fonctionnement,réel,dépense,69273,0.0,0,0,non spécialisé
2020,932,Enseignement,6156,Maintenance,93222,Lycées publics,fonctionnement,réel,dépense,1010529,0.0,0,0,non spécialisé
2020,932,Enseignement,6156,Maintenance,93222,Lycées publics,fonctionnement,réel,dépense,761,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6156,Maintenance,93313,"Patrimoine (bibliothèques, musées, monuments...)",fonctionnement,réel,dépense,8198,0.0,0,0,non spécialisé
2020,933,"Culture, sports et loisirs",6156,Maintenance,9332,Sports,fonctionnement,réel,dépense,38111,0.0,0,0,non spécialisé
2020,935,Aménagement des territoires,6156,Maintenance,9356,Technologies de l'information et de la communication,fonctionnement,réel,dépense,525,0.0,0,0,non spécialisé
2020,937,Environnement,6156,Maintenance,9374,Politique de l'eau,fonctionnement,réel,dépense,50254,0.0,0,0,non spécialisé
2020,937,Environnement,6156,Maintenance,9375,Politique de l'énergie,fonctionnement,réel,dépense,3280,0.0,0,0,non spécialisé
2020,938,Transports,6156,Maintenance,93810,Services communs,fonctionnement,réel,dépense,462699,0.0,0,0,non spécialisé
2020,938,Transports,6156,Maintenance,93815,Transports mixtes,fonctionnement,réel,dépense,552586,0.0,0,0,non spécialisé
2020,939,Action économique,6156,Maintenance,9394,"Industrie, artisanat, commerce et autres services",fonctionnement,réel,dépense,90000,0.0,0,0,non spécialisé
2020,939,Action économique,6156,Maintenance,9395,Tourisme et thermalisme,fonctionnement,réel,dépense,29761,0.0,0,0,non spécialisé
2020,930,Services généraux,617,Etudes et recherches,930202,Autres moyens généraux,fonctionnement,réel,dépense,86601,0.0,0,0,non spécialisé
2020,930,Services généraux,617,Etudes et recherches,930202,Autres moyens généraux,fonctionnement,réel,dépense,833655,0.0,0,0,non spécialisé
2020,930,Services généraux,617,Etudes et recherches,93022,Conseil Economique et Social Régional,fonctionnement,réel,dépense,35280,0.0,0,0,non spécialisé
